,var1(t-10),var2(t-10),var3(t-10),var4(t-10),var5(t-10),var1(t-9),var2(t-9),var3(t-9),var4(t-9),var5(t-9),var1(t-8),var2(t-8),var3(t-8),var4(t-8),var5(t-8),var1(t-7),var2(t-7),var3(t-7),var4(t-7),var5(t-7),var1(t-6),var2(t-6),var3(t-6),var4(t-6),var5(t-6),var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),total_cases
22,0.1954227764676402,0.2001393728389874,0.3859111791842767,0.0,0.12267061456870305,0.29244895162348955,0.2832055749691259,0.4410413476514247,0.0,0.2290680652771665,0.4289434013903909,0.4236933798197712,0.4226646248147488,0.2272727272727273,0.3371247765049742,0.6460189118662899,0.6199303136351332,0.3552833078326971,0.0,0.44470305399756177,0.5150061669150067,0.5000696865365767,0.4839203675607878,0.2272727272727273,0.5495332149660092,0.6460189118662899,0.6126829267097326,0.6186830015248942,0.7272727272727265,0.6492561621247521,0.27929286007368137,0.26146341458314165,0.4777947932818968,0.2272727272727273,0.7414716328701344,0.7463341098808128,0.6812543553792653,0.6309341500826776,0.7272727272727265,0.8237921235996641,0.4070165821662923,0.3841114980713836,0.4410413476514247,0.4999999999999992,0.8939024891720347,0.24420994929977596,0.2268989548825591,0.4839203675607878,0.7272727272727265,0.9496252175079058,42
23,0.29244895162348955,0.2832055749691259,0.4410413476514247,0.0,0.2290680652771665,0.4289434013903909,0.4236933798197712,0.4226646248147488,0.2272727272727273,0.3371247765049742,0.6460189118662899,0.6199303136351332,0.3552833078326971,0.0,0.44470305399756177,0.5150061669150067,0.5000696865365767,0.4839203675607878,0.2272727272727273,0.5495332149660092,0.6460189118662899,0.6126829267097326,0.6186830015248942,0.7272727272727265,0.6492561621247521,0.27929286007368137,0.26146341458314165,0.4777947932818968,0.2272727272727273,0.7414716328701344,0.7463341098808128,0.6812543553792653,0.6309341500826776,0.7272727272727265,0.8237921235996641,0.4070165821662923,0.3841114980713836,0.4410413476514247,0.4999999999999992,0.8939024891720347,0.24420994929977596,0.2268989548825591,0.4839203675607878,0.7272727272727265,0.9496252175079058,0.5171988488335786,0.474982578248795,0.6676875957131483,0.4999999999999992,0.9889913793314894,33
24,0.4289434013903909,0.4236933798197712,0.4226646248147488,0.2272727272727273,0.3371247765049742,0.6460189118662899,0.6199303136351332,0.3552833078326971,0.0,0.44470305399756177,0.5150061669150067,0.5000696865365767,0.4839203675607878,0.2272727272727273,0.5495332149660092,0.6460189118662899,0.6126829267097326,0.6186830015248942,0.7272727272727265,0.6492561621247521,0.27929286007368137,0.26146341458314165,0.4777947932818968,0.2272727272727273,0.7414716328701344,0.7463341098808128,0.6812543553792653,0.6309341500826776,0.7272727272727265,0.8237921235996641,0.4070165821662923,0.3841114980713836,0.4410413476514247,0.4999999999999992,0.8939024891720347,0.24420994929977596,0.2268989548825591,0.4839203675607878,0.7272727272727265,0.9496252175079058,0.5171988488335786,0.474982578248795,0.6676875957131483,0.4999999999999992,0.9889913793314894,0.6449225709261895,0.57811846700915,0.606431853009989,0.7272727272727265,1.0103172530528155,43
25,0.6460189118662899,0.6199303136351332,0.3552833078326971,0.0,0.44470305399756177,0.5150061669150067,0.5000696865365767,0.4839203675607878,0.2272727272727273,0.5495332149660092,0.6460189118662899,0.6126829267097326,0.6186830015248942,0.7272727272727265,0.6492561621247521,0.27929286007368137,0.26146341458314165,0.4777947932818968,0.2272727272727273,0.7414716328701344,0.7463341098808128,0.6812543553792653,0.6309341500826776,0.7272727272727265,0.8237921235996641,0.4070165821662923,0.3841114980713836,0.4410413476514247,0.4999999999999992,0.8939024891720347,0.24420994929977596,0.2268989548825591,0.4839203675607878,0.7272727272727265,0.9496252175079058,0.5171988488335786,0.474982578248795,0.6676875957131483,0.4999999999999992,0.9889913793314894,0.6449225709261895,0.57811846700915,0.606431853009989,0.7272727272727265,1.0103172530528155,0.49253117718248607,0.4281533099652466,0.17764165391634928,0.2272727272727273,1.0122866247907687,37
26,0.5150061669150067,0.5000696865365767,0.4839203675607878,0.2272727272727273,0.5495332149660092,0.6460189118662899,0.6126829267097326,0.6186830015248942,0.7272727272727265,0.6492561621247521,0.27929286007368137,0.26146341458314165,0.4777947932818968,0.2272727272727273,0.7414716328701344,0.7463341098808128,0.6812543553792653,0.6309341500826776,0.7272727272727265,0.8237921235996641,0.4070165821662923,0.3841114980713836,0.4410413476514247,0.4999999999999992,0.8939024891720347,0.24420994929977596,0.2268989548825591,0.4839203675607878,0.7272727272727265,0.9496252175079058,0.5171988488335786,0.474982578248795,0.6676875957131483,0.4999999999999992,0.9889913793314894,0.6449225709261895,0.57811846700915,0.606431853009989,0.7272727272727265,1.0103172530528155,0.49253117718248607,0.4281533099652466,0.17764165391634928,0.2272727272727273,1.0122866247907687,0.35219953404848897,0.3160975609139408,-0.18989280247413126,-0.5000000000000008,0.9940387635370208,57
27,0.6460189118662899,0.6126829267097326,0.6186830015248942,0.7272727272727265,0.6492561621247521,0.27929286007368137,0.26146341458314165,0.4777947932818968,0.2272727272727273,0.7414716328701344,0.7463341098808128,0.6812543553792653,0.6309341500826776,0.7272727272727265,0.8237921235996641,0.4070165821662923,0.3841114980713836,0.4410413476514247,0.4999999999999992,0.8939024891720347,0.24420994929977596,0.2268989548825591,0.4839203675607878,0.7272727272727265,0.9496252175079058,0.5171988488335786,0.474982578248795,0.6676875957131483,0.4999999999999992,0.9889913793314894,0.6449225709261895,0.57811846700915,0.606431853009989,0.7272727272727265,1.0103172530528155,0.49253117718248607,0.4281533099652466,0.17764165391634928,0.2272727272727273,1.0122866247907687,0.35219953404848897,0.3160975609139408,-0.18989280247413126,-0.5000000000000008,0.9940387635370208,0.4612854597756749,0.4242508709416212,0.3246554364382361,0.0,0.9552620714605248,71
28,0.27929286007368137,0.26146341458314165,0.4777947932818968,0.2272727272727273,0.7414716328701344,0.7463341098808128,0.6812543553792653,0.6309341500826776,0.7272727272727265,0.8237921235996641,0.4070165821662923,0.3841114980713836,0.4410413476514247,0.4999999999999992,0.8939024891720347,0.24420994929977596,0.2268989548825591,0.4839203675607878,0.7272727272727265,0.9496252175079058,0.5171988488335786,0.474982578248795,0.6676875957131483,0.4999999999999992,0.9889913793314894,0.6449225709261895,0.57811846700915,0.606431853009989,0.7272727272727265,1.0103172530528155,0.49253117718248607,0.4281533099652466,0.17764165391634928,0.2272727272727273,1.0122866247907687,0.35219953404848897,0.3160975609139408,-0.18989280247413126,-0.5000000000000008,0.9940387635370208,0.4612854597756749,0.4242508709416212,0.3246554364382361,0.0,0.9552620714605248,0.4766342332440551,0.4359581880124973,0.539050535985056,0.4999999999999992,0.8962934093527469,44
29,0.7463341098808128,0.6812543553792653,0.6309341500826776,0.7272727272727265,0.8237921235996641,0.4070165821662923,0.3841114980713836,0.4410413476514247,0.4999999999999992,0.8939024891720347,0.24420994929977596,0.2268989548825591,0.4839203675607878,0.7272727272727265,0.9496252175079058,0.5171988488335786,0.474982578248795,0.6676875957131483,0.4999999999999992,0.9889913793314894,0.6449225709261895,0.57811846700915,0.606431853009989,0.7272727272727265,1.0103172530528155,0.49253117718248607,0.4281533099652466,0.17764165391634928,0.2272727272727273,1.0122866247907687,0.35219953404848897,0.3160975609139408,-0.18989280247413126,-0.5000000000000008,0.9940387635370208,0.4612854597756749,0.4242508709416212,0.3246554364382361,0.0,0.9552620714605248,0.4766342332440551,0.4359581880124973,0.539050535985056,0.4999999999999992,0.8962934093527469,0.09730026037168917,0.09365853656709684,0.1408882082858772,-0.2727272727272735,0.8182230972140488,56
30,0.4070165821662923,0.3841114980713836,0.4410413476514247,0.4999999999999992,0.8939024891720347,0.24420994929977596,0.2268989548825591,0.4839203675607878,0.7272727272727265,0.9496252175079058,0.5171988488335786,0.474982578248795,0.6676875957131483,0.4999999999999992,0.9889913793314894,0.6449225709261895,0.57811846700915,0.606431853009989,0.7272727272727265,1.0103172530528155,0.49253117718248607,0.4281533099652466,0.17764165391634928,0.2272727272727273,1.0122866247907687,0.35219953404848897,0.3160975609139408,-0.18989280247413126,-0.5000000000000008,0.9940387635370208,0.4612854597756749,0.4242508709416212,0.3246554364382361,0.0,0.9552620714605248,0.4766342332440551,0.4359581880124973,0.539050535985056,0.4999999999999992,0.8962934093527469,0.09730026037168917,0.09365853656709684,0.1408882082858772,-0.2727272727272735,0.8182230972140488,-0.030423461682550543,-0.0278745642872496,-0.17764165391634626,-0.2727272727272735,0.7230055899802543,53
31,0.24420994929977596,0.2268989548825591,0.4839203675607878,0.7272727272727265,0.9496252175079058,0.5171988488335786,0.474982578248795,0.6676875957131483,0.4999999999999992,0.9889913793314894,0.6449225709261895,0.57811846700915,0.606431853009989,0.7272727272727265,1.0103172530528155,0.49253117718248607,0.4281533099652466,0.17764165391634928,0.2272727272727273,1.0122866247907687,0.35219953404848897,0.3160975609139408,-0.18989280247413126,-0.5000000000000008,0.9940387635370208,0.4612854597756749,0.4242508709416212,0.3246554364382361,0.0,0.9552620714605248,0.4766342332440551,0.4359581880124973,0.539050535985056,0.4999999999999992,0.8962934093527469,0.09730026037168917,0.09365853656709684,0.1408882082858772,-0.2727272727272735,0.8182230972140488,-0.030423461682550543,-0.0278745642872496,-0.17764165391634626,-0.2727272727272735,0.7230055899802543,-0.23927641495420865,-0.2480836237564979,-0.4349157733725307,-1.0,0.6135758283904904,52
32,0.5171988488335786,0.474982578248795,0.6676875957131483,0.4999999999999992,0.9889913793314894,0.6449225709261895,0.57811846700915,0.606431853009989,0.7272727272727265,1.0103172530528155,0.49253117718248607,0.4281533099652466,0.17764165391634928,0.2272727272727273,1.0122866247907687,0.35219953404848897,0.3160975609139408,-0.18989280247413126,-0.5000000000000008,0.9940387635370208,0.4612854597756749,0.4242508709416212,0.3246554364382361,0.0,0.9552620714605248,0.4766342332440551,0.4359581880124973,0.539050535985056,0.4999999999999992,0.8962934093527469,0.09730026037168917,0.09365853656709684,0.1408882082858772,-0.2727272727272735,0.8182230972140488,-0.030423461682550543,-0.0278745642872496,-0.17764165391634626,-0.2727272727272735,0.7230055899802543,-0.23927641495420865,-0.2480836237564979,-0.4349157733725307,-1.0,0.6135758283904904,-0.2573660408495828,-0.2592334493152841,-0.5267993874701493,-0.2727272727272735,0.4939712649953722,47
33,0.6449225709261895,0.57811846700915,0.606431853009989,0.7272727272727265,1.0103172530528155,0.49253117718248607,0.4281533099652466,0.17764165391634928,0.2272727272727273,1.0122866247907687,0.35219953404848897,0.3160975609139408,-0.18989280247413126,-0.5000000000000008,0.9940387635370208,0.4612854597756749,0.4242508709416212,0.3246554364382361,0.0,0.9552620714605248,0.4766342332440551,0.4359581880124973,0.539050535985056,0.4999999999999992,0.8962934093527469,0.09730026037168917,0.09365853656709684,0.1408882082858772,-0.2727272727272735,0.8182230972140488,-0.030423461682550543,-0.0278745642872496,-0.17764165391634626,-0.2727272727272735,0.7230055899802543,-0.23927641495420865,-0.2480836237564979,-0.4349157733725307,-1.0,0.6135758283904904,-0.2573660408495828,-0.2592334493152841,-0.5267993874701493,-0.2727272727272735,0.4939712649953722,-1.2342058380103147,-1.3435540067622762,-1.0842266462918813,-1.5454545454545467,0.369459565306232,26
34,0.49253117718248607,0.4281533099652466,0.17764165391634928,0.2272727272727273,1.0122866247907687,0.35219953404848897,0.3160975609139408,-0.18989280247413126,-0.5000000000000008,0.9940387635370208,0.4612854597756749,0.4242508709416212,0.3246554364382361,0.0,0.9552620714605248,0.4766342332440551,0.4359581880124973,0.539050535985056,0.4999999999999992,0.8962934093527469,0.09730026037168917,0.09365853656709684,0.1408882082858772,-0.2727272727272735,0.8182230972140488,-0.030423461682550543,-0.0278745642872496,-0.17764165391634626,-0.2727272727272735,0.7230055899802543,-0.23927641495420865,-0.2480836237564979,-0.4349157733725307,-1.0,0.6135758283904904,-0.2573660408495828,-0.2592334493152841,-0.5267993874701493,-0.2727272727272735,0.4939712649953722,-1.2342058380103147,-1.3435540067622762,-1.0842266462918813,-1.5454545454545467,0.369459565306232,-0.33685076058010816,-0.3467595815908758,-0.6431852986404596,-0.7727272727272727,0.2466719840850232,27
35,0.35219953404848897,0.3160975609139408,-0.18989280247413126,-0.5000000000000008,0.9940387635370208,0.4612854597756749,0.4242508709416212,0.3246554364382361,0.0,0.9552620714605248,0.4766342332440551,0.4359581880124973,0.539050535985056,0.4999999999999992,0.8962934093527469,0.09730026037168917,0.09365853656709684,0.1408882082858772,-0.2727272727272735,0.8182230972140488,-0.030423461682550543,-0.0278745642872496,-0.17764165391634626,-0.2727272727272735,0.7230055899802543,-0.23927641495420865,-0.2480836237564979,-0.4349157733725307,-1.0,0.6135758283904904,-0.2573660408495828,-0.2592334493152841,-0.5267993874701493,-0.2727272727272735,0.4939712649953722,-1.2342058380103147,-1.3435540067622762,-1.0842266462918813,-1.5454545454545467,0.369459565306232,-0.33685076058010816,-0.3467595815908758,-0.6431852986404596,-0.7727272727272727,0.2466719840850232,-1.208441825380749,-1.303972125013911,-0.8820826953028449,-0.7727272727272727,0.1337424167749208,21
36,0.4612854597756749,0.4242508709416212,0.3246554364382361,0.0,0.9552620714605248,0.4766342332440551,0.4359581880124973,0.539050535985056,0.4999999999999992,0.8962934093527469,0.09730026037168917,0.09365853656709684,0.1408882082858772,-0.2727272727272735,0.8182230972140488,-0.030423461682550543,-0.0278745642872496,-0.17764165391634626,-0.2727272727272735,0.7230055899802543,-0.23927641495420865,-0.2480836237564979,-0.4349157733725307,-1.0,0.6135758283904904,-0.2573660408495828,-0.2592334493152841,-0.5267993874701493,-0.2727272727272735,0.4939712649953722,-1.2342058380103147,-1.3435540067622762,-1.0842266462918813,-1.5454545454545467,0.369459565306232,-0.33685076058010816,-0.3467595815908758,-0.6431852986404596,-0.7727272727272727,0.2466719840850232,-1.208441825380749,-1.303972125013911,-0.8820826953028449,-0.7727272727272727,0.1337424167749208,-1.2742222831297874,-1.381463414364634,-1.2128637060199734,-1.7727272727272745,0.14971853037972002,21
37,0.4766342332440551,0.4359581880124973,0.539050535985056,0.4999999999999992,0.8962934093527469,0.09730026037168917,0.09365853656709684,0.1408882082858772,-0.2727272727272735,0.8182230972140488,-0.030423461682550543,-0.0278745642872496,-0.17764165391634626,-0.2727272727272735,0.7230055899802543,-0.23927641495420865,-0.2480836237564979,-0.4349157733725307,-1.0,0.6135758283904904,-0.2573660408495828,-0.2592334493152841,-0.5267993874701493,-0.2727272727272735,0.4939712649953722,-1.2342058380103147,-1.3435540067622762,-1.0842266462918813,-1.5454545454545467,0.369459565306232,-0.33685076058010816,-0.3467595815908758,-0.6431852986404596,-0.7727272727272727,0.2466719840850232,-1.208441825380749,-1.303972125013911,-0.8820826953028449,-0.7727272727272727,0.1337424167749208,-1.2742222831297874,-1.381463414364634,-1.2128637060199734,-1.7727272727272745,0.14971853037972002,-0.8291078525467545,-0.8445993028596172,-0.9862174579153702,-0.7727272727272727,0.05543607787820401,26
38,0.09730026037168917,0.09365853656709684,0.1408882082858772,-0.2727272727272735,0.8182230972140488,-0.030423461682550543,-0.0278745642872496,-0.17764165391634626,-0.2727272727272735,0.7230055899802543,-0.23927641495420865,-0.2480836237564979,-0.4349157733725307,-1.0,0.6135758283904904,-0.2573660408495828,-0.2592334493152841,-0.5267993874701493,-0.2727272727272735,0.4939712649953722,-1.2342058380103147,-1.3435540067622762,-1.0842266462918813,-1.5454545454545467,0.369459565306232,-0.33685076058010816,-0.3467595815908758,-0.6431852986404596,-0.7727272727272727,0.2466719840850232,-1.208441825380749,-1.303972125013911,-0.8820826953028449,-0.7727272727272727,0.1337424167749208,-1.2742222831297874,-1.381463414364634,-1.2128637060199734,-1.7727272727272745,0.14971853037972002,-0.8291078525467545,-0.8445993028596172,-0.9862174579153702,-0.7727272727272727,0.05543607787820401,-0.7803206797146194,-0.7938675955524434,-0.8453292496294945,-0.7727272727272727,-0.019901231202759027,34
